length(m),height(cm),condition,color_type,X1,X2,breed_category,pet_category
0.2,33.33698,3.0,Green,0,1,2.0,category0
0.83,12.343924,2.0,Black,0,1,0.0,category0
0.4151584,11.694044,2.0,White,13,9,0.0,category0
0.33,17.77848,2.0,Blue Point,13,9,0.0,category0
0.25,43.870667,3.0,Red,12,1,2.0,category0
0.77,18.733063,3.0,Red,7,1,2.0,category0
0.15747938,21.529139,2.0,Cream,0,1,0.0,category0
0.87820476,16.331692,2.0,Tan,0,1,0.0,category0
0.5,25.89682,2.0,Red,0,1,0.0,category0
0.68,28.427181,3.0,Tricolor,0,1,2.0,category0
0.95,14.792514,2.0,Brown Brindle,0,1,0.0,category0
0.98,36.406754,3.0,Red,0,1,2.0,category0
0.67,17.767826,2.0,Gray,0,1,2.0,category0
0.59,29.639399,3.0,Red,0,6,2.0,category0
0.5240799,7.731731,2.0,White,18,4,1.0,category0
0.56,18.254921,2.0,Red,0,1,1.0,category0
0.43,10.588272,2.0,Blue,0,1,1.0,category0
0.36,21.612236,3.0,Blue,7,1,2.0,category0
0.9319741,26.227715,3.0,Gray,0,1,2.0,category0
0.16,31.650784,3.0,Brown,18,4,2.0,category0
0.51,32.81119,3.0,Gray,0,1,2.0,category0
0.7,31.27755,3.0,Gray,0,7,2.0,category0
0.20108321,42.4408,3.0,Black,18,4,2.0,category0
0.37,15.870906,3.0,White,0,1,2.0,category0
0.2,29.156006,3.0,Gray,18,4,2.0,category0
0.72,48.159653,2.0,White,0,3,0.0,category0
0.52,19.616669,3.0,White,0,1,2.0,category0
0.54,21.308353,3.0,Red,0,1,2.0,category0
0.9,19.086298,3.0,Gray,18,4,2.0,category0
0.83,16.703197,2.0,Red,0,1,0.0,category0
0.38886765,36.797276,3.0,Brown,11,4,2.0,category0
0.4438754,31.315342,3.0,Brown,11,4,2.0,category0
0.07,10.033791,2.0,White,13,9,1.0,category0
0.94,27.269104,3.0,Brown,11,4,2.0,category0
0.28,15.582334,3.0,Red,0,2,2.0,category0
0.45454514,12.169245,3.0,Sable,18,4,2.0,category0
0.34918314,34.8266,3.0,Yellow,7,1,2.0,category0
0.9,19.765484,2.0,Yellow,0,1,0.0,category0
0.5,14.254088,3.0,White,0,1,2.0,category0
0.54,11.279283,2.0,White,18,4,1.0,category0
0.6404353,26.412231,3.0,Yellow,0,1,2.0,category0
0.8,25.67385,2.0,White,0,3,0.0,category0
0.95,15.723105,2.0,Brown,0,1,0.0,category0
0.89,27.16019,2.0,Blue,0,3,0.0,category0
0.072918884,15.8917055,2.0,White,13,9,0.0,category0
0.90300256,20.383945,3.0,Gray,0,6,2.0,category0
0.9066932,40.373108,3.0,White,0,1,2.0,category0
0.38,17.268463,2.0,White,0,3,0.0,category0
0.5962214,32.895924,2.0,Black,0,1,0.0,category0
0.48,13.236338,2.0,White,0,3,0.0,category0
0.5924677,42.554787,3.0,Gray,0,1,2.0,category0
0.33,18.160011,3.0,Red,0,1,2.0,category0
0.40553385,21.240349,2.0,Brown,13,9,0.0,category0
0.56,30.774277,3.0,Gray,18,4,2.0,category0
0.53,32.23687,3.0,Green,0,1,2.0,category0
0.49,23.931278,3.0,Yellow,0,1,2.0,category0
0.9371962,18.132732,2.0,Red,0,1,0.0,category0
0.9394256,26.449404,3.0,White,13,9,2.0,category0
0.34,23.567833,2.0,White,13,9,0.0,category0
0.72,29.374603,2.0,White,0,3,0.0,category0
0.84,29.158619,3.0,Black,0,2,2.0,category0
0.92,32.519463,2.0,Black,0,1,0.0,category0
0.39,29.47479,2.0,Brown,13,9,0.0,category0
0.55,35.56866,3.0,White,0,1,2.0,category0
0.85343117,40.777313,3.0,Tan,18,4,2.0,category0
0.22688466,30.606298,3.0,Red,7,1,2.0,category0
0.69,37.788292,3.0,Fawn,0,2,2.0,category0
0.65,12.568977,2.0,Brown,13,9,0.0,category0
0.86,24.809353,3.0,Red,7,1,2.0,category0
0.44,19.859375,3.0,Gray,7,1,2.0,category0
0.2,8.878988,3.0,Gray,18,4,2.0,category0
0.5580458,12.218223,3.0,Red,12,1,2.0,category0
0.1592388,6.467197,2.0,Gray,13,9,1.0,category0
0.37,9.890064,2.0,Sable,13,9,0.0,category0
0.20973255,28.38156,3.0,Sable,0,1,2.0,category0
0.30030453,30.962242,3.0,White,18,4,2.0,category0
0.22,19.270575,3.0,White,0,1,2.0,category0
0.95,39.180584,3.0,Tricolor,0,1,2.0,category0
0.31,48.399933,3.0,Blue,18,4,2.0,category0
0.58,31.474878,3.0,Yellow,0,1,2.0,category0
0.57,43.312714,3.0,Brown,18,4,2.0,category0
0.5,43.479744,3.0,Blue,18,4,2.0,category0
0.38,23.459902,3.0,Yellow,0,1,2.0,category0
0.44,32.861927,3.0,Orange,18,4,2.0,category0
0.75,22.494186,3.0,Gray,0,7,2.0,category0
0.57,33.77912,3.0,Red,13,9,2.0,category0
0.79,23.371319,3.0,Yellow,7,1,2.0,category0
0.52,5.5767126,2.0,White,13,9,0.0,category0
0.52,19.553177,2.0,Black,0,1,1.0,category0
0.79,31.930693,2.0,Black,0,1,0.0,category0
0.09,18.503042,2.0,Black,0,1,0.0,category0
0.89,38.05105,2.0,Seal Point,7,1,0.0,category0
0.51,47.412422,3.0,Tricolor,18,4,2.0,category0
0.4,20.882593,2.0,Black,18,4,1.0,category0
0.65,27.919611,2.0,Brown,7,1,1.0,category0
0.67,46.395866,3.0,Sable,18,4,2.0,category0
0.66813695,19.389938,2.0,Black,0,1,0.0,category0
0.12,19.934015,3.0,Blue,0,3,2.0,category0
0.09349304,34.29048,2.0,Torbie,18,4,1.0,category0
0.27,20.795685,2.0,Tan,13,9,1.0,category0
0.15,19.135843,2.0,Red,0,1,1.0,category0
0.72,18.155905,2.0,Red,0,1,0.0,category0
0.63,23.667946,2.0,White,13,9,0.0,category0
0.92,27.181461,2.0,Black,0,1,0.0,category0
0.7908461,6.1953807,2.0,Red,0,1,1.0,category0
0.69,30.329931,3.0,Tricolor,0,6,2.0,category0
0.27,23.469748,3.0,Red,0,1,2.0,category0
0.8,45.083263,3.0,Gray,0,1,2.0,category0
0.72,17.749298,3.0,Green,0,1,2.0,category0
0.7378044,18.459642,2.0,Black,18,4,1.0,category0
0.36,28.110504,3.0,Blue,0,1,2.0,category0
0.95,46.616558,3.0,Black,7,1,2.0,category0
0.36,20.812748,3.0,Green,0,1,2.0,category0
0.72,28.995699,3.0,Gray,0,1,2.0,category0
0.58,15.469652,2.0,White,13,9,1.0,category0
0.47,20.085608,2.0,Cream,13,9,0.0,category0
0.35,11.691897,2.0,Cream,13,9,0.0,category0
0.51,19.93006,3.0,Red,0,1,2.0,category0
0.67,27.913502,3.0,White,0,1,2.0,category0
0.24,33.534832,3.0,Gray,0,1,2.0,category0
0.66,33.54702,3.0,Red,0,1,2.0,category0
0.22,38.58969,3.0,White,7,1,2.0,category0
0.85,17.350779,2.0,Black,0,1,0.0,category0
0.38,47.764103,3.0,Black,18,4,2.0,category0
0.85,23.568655,2.0,Red,7,1,0.0,category0
0.17985232,12.8187475,3.0,Red,18,4,2.0,category0
0.28,21.689775,2.0,White,13,9,0.0,category0
0.82,30.002495,3.0,Black,18,4,2.0,category0
0.96589863,23.070244,2.0,Lynx Point,0,1,0.0,category0
0.8654057,41.284748,2.0,Brown Tabby,7,1,0.0,category0
0.89,31.870033,3.0,White,0,1,2.0,category0
0.41346905,26.199366,2.0,White,0,3,1.0,category0
0.73,28.407478,2.0,Red,0,1,0.0,category0
0.44,36.032104,3.0,Gray,18,4,2.0,category0
0.5266015,29.608849,3.0,Red,0,1,2.0,category0
0.92,26.621046,3.0,Gray,0,1,2.0,category0
0.79,26.85304,2.0,Black,0,1,0.0,category0
0.97,25.754883,3.0,Gray,18,4,2.0,category0
0.91,28.359325,3.0,Gray,0,1,2.0,category0
0.8138292,12.183121,3.0,Red,13,9,2.0,category0
0.63,16.425558,2.0,Blue,0,1,1.0,category0
0.4273503,37.76979,3.0,Gray,0,1,2.0,category0
0.49,31.617037,3.0,Red,7,1,2.0,category0
0.56,19.306171,3.0,Gray,18,4,2.0,category0
0.95,31.394226,2.0,Tan,7,1,0.0,category0
0.89,29.12805,3.0,Red,12,1,2.0,category0
0.8651722,32.51135,2.0,Yellow,0,1,0.0,category0
0.77,45.852463,3.0,Gray,18,4,2.0,category0
0.98,8.105819,2.0,Black,0,1,0.0,category0
0.19921674,36.808876,3.0,Red,0,1,2.0,category0
0.31,30.595316,3.0,Red,0,2,2.0,category0
0.47,25.361355,3.0,Gray,0,1,2.0,category0
0.13993748,9.956134,2.0,White,13,9,0.0,category0
0.18,20.465311,3.0,Blue,0,1,2.0,category0
0.63,18.52368,3.0,Gray,0,6,2.0,category0
0.6363093,37.57466,3.0,Yellow,7,1,2.0,category0
0.91,8.064247,2.0,White,0,1,1.0,category0
0.96,35.460308,3.0,White,0,7,2.0,category0
0.4178567,7.317724,2.0,Black,18,4,1.0,category0
0.83,28.452515,3.0,Yellow,0,1,2.0,category0
0.70030713,20.901894,3.0,White,18,4,2.0,category0
0.96,45.891376,2.0,Cream,0,3,0.0,category0
0.29523587,15.715521,2.0,White,0,1,0.0,category0
0.995969,23.737906,2.0,Blue,0,1,0.0,category0
0.5190339,22.652458,3.0,Gray,0,1,2.0,category0
0.59,22.10816,3.0,Blue,0,1,2.0,category0
0.85,34.396248,2.0,White,7,1,1.0,category0
0.16,33.049335,3.0,Black,0,1,2.0,category0
0.8642319,47.89667,2.0,Black,0,3,0.0,category0
0.48,11.414212,3.0,Red,12,1,2.0,category0
0.74,41.248978,3.0,Black,0,7,2.0,category0
0.9289783,26.849333,3.0,Tricolor,0,1,2.0,category0
0.83,7.919628,2.0,Fawn,0,1,0.0,category0
0.15536214,48.89302,3.0,Brown,18,4,2.0,category0
0.25179046,31.241762,3.0,White,0,3,2.0,category0
0.45,30.656868,3.0,Brown,18,4,2.0,category0
0.91,38.103046,2.0,Brown,0,3,0.0,category0
0.34,32.78079,3.0,Black,0,1,2.0,category0
0.21,11.886229,2.0,Brown,0,1,1.0,category0
0.31,20.356062,3.0,Gray,0,7,2.0,category0
0.59,10.874654,2.0,Gray,11,4,1.0,category0
0.84,40.563694,3.0,Red,0,1,2.0,category0
0.77,15.476706,2.0,White,0,1,0.0,category0
0.31,23.84419,3.0,White,18,4,2.0,category0
0.7,12.220915,3.0,Yellow,0,1,2.0,category0
0.75441164,23.421124,3.0,Blue,11,4,2.0,category0
0.12,16.918207,3.0,Gray,0,7,2.0,category0
0.9,44.304626,2.0,White,0,3,0.0,category0
0.68,25.290712,3.0,Gray,0,1,2.0,category0
0.69,12.013571,2.0,Black,13,9,0.0,category0
0.44,39.504852,2.0,White,11,4,1.0,category0
0.43,9.3491335,2.0,Brown Tabby,13,9,0.0,category0
0.92,30.127113,3.0,White,0,1,2.0,category0
0.84,21.594149,2.0,Black,0,1,0.0,category0
0.6,34.507854,3.0,Red,0,7,2.0,category0
0.26653647,8.2796755,2.0,White,13,9,0.0,category0
0.99,24.68092,3.0,Gray,0,7,2.0,category0
0.7714043,40.51043,2.0,Black,7,1,0.0,category0
0.4787124,28.156342,3.0,White,7,1,2.0,category0
0.27,30.00967,3.0,Brown,0,1,2.0,category0
0.4677322,21.743927,2.0,Brown,13,9,0.0,category0
0.9272771,43.119038,3.0,Black,18,4,2.0,category0
0.37,26.215965,3.0,Red,0,1,2.0,category0
0.24111462,15.749226,3.0,White,0,3,2.0,category0
0.36,41.39063,3.0,Black,18,4,2.0,category0
0.93,47.828453,3.0,Yellow,0,7,2.0,category0
0.4,14.853884,2.0,Black,18,4,1.0,category0
0.87,20.656178,3.0,Red,0,7,2.0,category0
0.64,42.232365,3.0,Red,7,1,2.0,category0
0.44,6.3788724,2.0,Red,0,1,1.0,category0
0.89,38.236298,3.0,Gray,0,1,2.0,category0
0.89,40.946636,3.0,White,7,1,2.0,category0
0.78,10.329639,2.0,Brown Brindle,13,9,0.0,category0
0.56,18.134462,3.0,Cream Tabby,0,1,2.0,category0
0.5,43.82221,3.0,Black,18,4,2.0,category0
0.87,44.651722,3.0,Black,18,4,2.0,category0
0.57,32.03882,3.0,Green,0,1,2.0,category0
0.21,48.85911,2.0,Gray,18,4,2.0,category0
0.7,42.44865,3.0,Blue,18,4,2.0,category0
0.23,15.326713,3.0,White,0,1,2.0,category0
0.7819285,12.809598,2.0,Brown,13,9,0.0,category0
0.5,35.32305,3.0,Yellow,0,1,2.0,category0
0.64,11.470199,2.0,Yellow,0,1,0.0,category0
0.41,25.378576,2.0,Gray,18,4,1.0,category0
0.06663182,17.040672,2.0,Gray,0,1,0.0,category0
0.2,12.172377,3.0,Gray,0,6,2.0,category0
0.53,6.398418,2.0,White,0,1,0.0,category0
0.9905596,25.874516,2.0,Red,0,1,0.0,category0
0.53,15.996628,2.0,Black,18,4,1.0,category0
0.64,26.705341,2.0,Brown,13,9,0.0,category0
0.9,30.532974,3.0,Yellow,0,1,2.0,category0
0.9,14.057978,3.0,Gray,0,1,2.0,category0
0.88,34.32841,3.0,Gray,12,1,2.0,category0
0.36,23.378088,3.0,Red,18,4,2.0,category0
0.46672365,30.37767,3.0,Tricolor,0,1,2.0,category0
0.61743927,19.306536,3.0,White,0,4,2.0,category0
0.92,38.31782,3.0,Gray,0,9,2.0,category0
0.91,12.936654,3.0,Red,7,1,2.0,category0
0.84,18.174875,3.0,Tricolor,0,1,2.0,category0
0.6,41.758865,3.0,Red,7,1,2.0,category0
0.8627073,21.076458,2.0,Red,0,1,1.0,category0
0.35642108,5.7624497,2.0,Black,13,9,0.0,category0
0.28213304,26.54914,3.0,Yellow,0,1,2.0,category0
0.1588735,23.646599,3.0,Black,0,1,2.0,category0
0.29813161,10.112927,2.0,Blue,13,9,0.0,category0
0.64,14.686652,2.0,Black,0,1,0.0,category0
0.4,22.132454,2.0,Black,0,1,0.0,category0
0.72,33.837486,3.0,Gray,18,4,2.0,category0
0.48,36.00052,3.0,Orange Tabby,0,1,2.0,category0
0.1,32.032772,3.0,Gray,18,4,2.0,category0
0.7255018,28.11546,3.0,Gray,0,1,2.0,category0
0.42,42.731876,3.0,Black,18,4,2.0,category0
0.19861406,30.586731,3.0,Tan,18,4,2.0,category0
0.95587325,25.844557,3.0,Red,0,1,2.0,category0
0.64,11.217434,2.0,Brown,18,4,1.0,category0
0.97,18.091267,3.0,Gray,7,1,2.0,category0
0.49,20.554348,2.0,Chocolate,18,4,1.0,category0
0.81,18.6596,2.0,Black,18,4,1.0,category0
0.64,38.678486,3.0,Yellow,7,1,2.0,category0
0.84,19.959654,3.0,White,11,4,2.0,category0
0.9,21.626198,3.0,Brown,18,4,2.0,category0
0.1508793,29.55685,3.0,Brown,18,4,2.0,category0
0.92,43.348713,2.0,Black,7,1,0.0,category0
0.44,30.611704,3.0,White,0,1,2.0,category0
0.51381713,35.700172,3.0,Yellow,7,1,2.0,category0
0.23,14.4695425,2.0,White,0,3,0.0,category0
0.4,28.565495,3.0,Brown,18,4,2.0,category0
0.23,42.107952,3.0,Gray,18,4,2.0,category0
0.92,6.2718706,2.0,Black,0,1,0.0,category0
0.53,15.494042,2.0,Brown,13,9,0.0,category0
0.56,19.1094,2.0,Black,13,9,0.0,category0
0.4443634,13.63632,2.0,White,0,3,0.0,category0
0.67,27.155796,3.0,Gray,0,6,2.0,category0
0.8,41.96969,2.0,Black,0,3,0.0,category0
0.3,20.132288,2.0,Tan,13,9,0.0,category0
0.9201728,41.025764,3.0,Gray,0,1,2.0,category0
0.51,15.272252,3.0,Gray,18,4,2.0,category0
0.47644174,36.84481,3.0,Brown,18,4,2.0,category0
0.82,26.977457,3.0,Gray,0,7,2.0,category0
0.57,9.795079,3.0,White,0,3,2.0,category0
0.58,39.56763,3.0,Red,0,1,2.0,category0
0.6,6.1278152,3.0,Gray,11,4,2.0,category0
0.6,6.9572654,2.0,White,13,9,0.0,category0
0.62,24.128366,3.0,Black,18,4,2.0,category0
0.4268688,16.424753,2.0,Chocolate,13,9,0.0,category0
0.77,19.933914,3.0,Tricolor,0,7,2.0,category0
0.48,20.223652,3.0,Yellow,0,1,2.0,category0
0.9544173,30.21725,3.0,White,0,7,2.0,category0
0.57,30.452082,3.0,Gray,18,4,2.0,category0
0.27,22.55131,2.0,Red,0,1,1.0,category0
0.45870507,34.555237,2.0,Gray,18,4,0.0,category0
0.84,11.629984,2.0,Red,0,1,0.0,category0
0.84,19.311487,2.0,Red,0,1,0.0,category0
0.7,18.871672,3.0,White,0,1,2.0,category0
0.52,18.344688,2.0,Red,0,1,0.0,category0
0.51,12.896776,2.0,Black,18,4,1.0,category0
0.55,18.366663,3.0,Red,0,1,2.0,category0
0.77,27.249607,2.0,White,0,3,0.0,category0
0.51,21.173368,2.0,White,13,9,0.0,category0
0.75,25.41227,3.0,Gray,0,1,2.0,category0
0.69,12.662904,2.0,White,13,9,0.0,category0
0.8,6.704624,2.0,Black,0,1,0.0,category0
0.84,15.758294,3.0,Gray,0,1,2.0,category0
0.73,6.0812073,2.0,Black,13,9,1.0,category0
0.98,37.5858,3.0,White,0,1,2.0,category0
0.56,23.065893,3.0,Red,12,1,2.0,category0
0.83,23.394804,2.0,Red,0,1,1.0,category0
0.24,23.225134,3.0,Red,0,1,2.0,category0
0.43,38.935917,3.0,Blue,0,1,2.0,category0
0.23497155,15.93134,3.0,Orange Tabby,0,1,2.0,category0
0.73,27.259497,3.0,Black,0,1,2.0,category0
0.19,36.562187,3.0,Red,7,1,2.0,category0
0.86151475,15.570295,3.0,Brown,18,4,2.0,category0
0.89,20.102852,3.0,Tricolor,0,1,2.0,category0
0.88,23.25936,2.0,Red,7,1,1.0,category0
0.3,26.464746,3.0,Green,0,1,2.0,category0
0.37,29.942984,3.0,Gray,0,1,2.0,category0
0.65,13.9798765,3.0,Yellow,13,9,2.0,category0
0.64,12.140256,2.0,Black,13,9,0.0,category0
0.79,34.350567,3.0,Gray,0,1,2.0,category0
0.769456,17.431013,2.0,Tan,13,9,0.0,category0
0.86,38.501186,3.0,Gray,0,1,2.0,category0
0.6,17.952478,3.0,Yellow,0,1,2.0,category0
0.7732047,16.299553,3.0,Gray,0,1,2.0,category0
0.84,13.966179,3.0,Red,0,1,0.0,category0
0.68,28.926264,2.0,Lynx Point,0,1,0.0,category0
0.61,38.87209,2.0,White,0,3,0.0,category0
0.76,11.039691,3.0,Blue,0,3,2.0,category0
0.42,15.5390215,3.0,Chocolate,0,1,2.0,category0
0.40536514,32.134262,3.0,Red,0,1,2.0,category0
0.44,24.295008,2.0,White,13,9,0.0,category0
0.44,12.174173,3.0,Green,0,1,2.0,category0
0.57,27.637436,3.0,Gray,7,1,2.0,category0
0.35,29.453531,3.0,Blue,0,2,2.0,category0
0.3,15.723083,2.0,Black,13,9,0.0,category0
0.07,33.077442,3.0,Black,18,4,2.0,category0
0.89,36.041023,3.0,Yellow,7,1,2.0,category0
0.3,17.440428,3.0,Red,0,1,2.0,category0
0.6,20.462103,3.0,White,7,1,2.0,category0
0.19458857,16.750435,2.0,Gray,0,1,0.0,category0
0.48,13.484904,2.0,Chocolate,13,9,0.0,category0
0.93637943,43.066753,2.0,Cream Tabby,0,1,0.0,category0
0.35,12.554587,2.0,Tricolor,0,3,0.0,category0
0.73,35.613796,3.0,Red,0,1,2.0,category0
0.49,44.177437,3.0,Orange,18,4,2.0,category0
0.40124783,36.346405,2.0,White,13,9,0.0,category0
0.96961194,20.428305,3.0,Sable,18,4,2.0,category0
0.44,13.207639,2.0,Brown,13,9,0.0,category0
0.82,14.262104,2.0,Black,13,9,0.0,category0
0.44,17.491808,2.0,White,13,9,0.0,category0
0.42,7.002878,3.0,Gray,11,4,2.0,category0
0.75749385,26.90938,3.0,Yellow,0,1,2.0,category0
0.3,27.86836,3.0,Red,0,1,2.0,category0
0.23,9.261855,2.0,Tan,0,1,1.0,category0
0.98,21.60457,2.0,White,0,1,0.0,category0
0.9363735,7.419597,3.0,Brown,13,9,2.0,category0
0.30438864,43.0119,3.0,White,0,1,2.0,category0
0.820887,15.37041,2.0,Tricolor,0,1,0.0,category0
0.72,40.465744,3.0,Yellow,0,1,2.0,category0
0.96,9.4005165,2.0,White,0,1,0.0,category0
0.8660163,26.95482,2.0,Black,0,3,0.0,category0
0.28975224,9.895776,2.0,Blue,13,9,0.0,category0
0.795855,11.230725,2.0,Black,0,1,0.0,category0
0.7869887,16.750566,3.0,Tricolor,0,1,2.0,category0
0.93,41.233284,3.0,Brown,18,4,2.0,category0
0.90844536,15.770621,2.0,White,7,1,0.0,category0
0.77,19.73676,3.0,Red,13,9,2.0,category0
0.56,29.113197,3.0,Black,7,1,2.0,category0
0.74,49.516598,3.0,Gray,13,9,2.0,category0
0.61376196,9.260729,2.0,White,13,9,0.0,category0
0.24228764,7.185649,2.0,White,13,9,1.0,category0
0.55,28.981953,2.0,White,13,9,0.0,category0
0.51,21.100683,3.0,Red,0,1,2.0,category0
0.12983382,37.819466,3.0,Gray,0,1,2.0,category0
0.47,10.952626,2.0,Gray,13,9,1.0,category0
0.26,32.623173,3.0,Blue,0,3,2.0,category0
0.65,35.498714,3.0,Brown,11,4,2.0,category0
0.8,29.25514,3.0,Yellow,0,1,2.0,category0
0.74,18.720835,3.0,Yellow,0,1,2.0,category0
0.83508056,10.891683,3.0,Brown,18,4,2.0,category0
0.5462599,18.18728,3.0,Buff,0,6,2.0,category0
0.1,46.37243,3.0,Red,18,4,2.0,category0
0.87,9.370394,2.0,Black,0,1,0.0,category0
0.49,26.077045,3.0,Red,0,7,2.0,category0
0.20411222,9.618458,3.0,Green,0,1,2.0,category0
0.56,29.619923,3.0,Gray,0,1,2.0,category0
0.8460342,23.379608,3.0,Tan,18,4,2.0,category0
0.03,45.21824,3.0,Yellow,0,1,2.0,category0
0.99,27.132969,3.0,Black,0,7,2.0,category0
0.6562031,11.99034,2.0,Red,0,1,1.0,category0
0.87,9.032333,3.0,Gray,18,4,2.0,category0
0.7318848,14.521217,3.0,White,0,1,2.0,category0
0.57,32.23914,3.0,Gray,18,4,2.0,category0
0.39,16.14131,3.0,Tricolor,0,1,2.0,category0
0.47,19.16708,2.0,Tricolor,0,1,0.0,category0
0.31,22.0431,3.0,Green,0,1,2.0,category0
0.8775194,37.69072,3.0,Yellow,7,1,2.0,category0
0.47,29.295794,3.0,Tan,0,1,2.0,category0
0.539158,44.93169,3.0,Brown,18,4,2.0,category0
0.62,28.08251,2.0,Yellow,0,1,0.0,category0
0.42,14.440774,2.0,Red,13,9,0.0,category0
0.20271316,39.229717,3.0,Brown,18,4,2.0,category0
0.98,40.514023,3.0,Yellow,0,1,2.0,category0
0.96,5.796651,3.0,Gray,0,6,2.0,category0
0.58,20.498663,3.0,White,0,1,2.0,category0
0.9145224,9.2535095,3.0,White,0,1,2.0,category0
0.53,41.426483,2.0,White,7,1,1.0,category0
0.64,45.85094,3.0,Orange,18,4,2.0,category0
0.74,14.902835,3.0,Red,12,1,2.0,category0
0.66,13.681823,3.0,Blue,7,1,2.0,category0
0.13,37.144722,3.0,Black,18,4,2.0,category0
0.37,13.20525,2.0,Brown Brindle,0,1,0.0,category0
0.5,45.91232,2.0,Brown Tabby,7,1,0.0,category0
0.68,46.740913,3.0,Brown,18,4,2.0,category0
0.034735896,44.022957,2.0,Gray,18,4,1.0,category0
0.88780135,41.534115,2.0,Tan,7,1,0.0,category0
0.97,15.835193,2.0,Black,0,1,0.0,category0
0.18,24.40457,3.0,Green,0,1,2.0,category0
0.16,18.901169,2.0,White,7,1,0.0,category0
0.45,24.898026,3.0,Red,7,1,2.0,category0
0.72,31.293684,3.0,White,0,1,2.0,category0
0.56,36.19076,3.0,Brown,18,4,2.0,category0
0.23,10.94368,2.0,Gray,11,1,0.0,category0
0.67776996,22.039982,3.0,Gray,0,1,2.0,category0
0.85,15.288918,2.0,Red,0,1,1.0,category0
0.31,44.760155,2.0,Brown,7,1,0.0,category0
0.93,18.063663,2.0,Black,0,3,0.0,category0
0.41,32.297226,3.0,White,18,4,2.0,category0
0.84,27.422394,3.0,Gray,7,1,2.0,category0
0.9227455,33.048355,2.0,Brown,0,1,0.0,category0
0.59,7.952232,2.0,Gray,13,9,0.0,category0
0.78,20.383068,2.0,Red,0,3,1.0,category0
0.98,27.346067,3.0,Blue,18,4,2.0,category0
0.07,38.682156,3.0,Black,18,4,2.0,category0
0.58,33.04966,3.0,Yellow,0,1,2.0,category0
0.96,30.464293,3.0,Tricolor,11,4,2.0,category0
0.02,19.096571,2.0,White,0,1,0.0,category0
0.8,15.695292,2.0,Black,18,4,1.0,category0
0.32,46.131523,2.0,White,0,3,0.0,category0
0.81,14.069719,2.0,Yellow,7,1,0.0,category0
0.03,39.67681,3.0,Cream Tabby,18,4,2.0,category0
0.23,26.251648,3.0,Yellow,0,1,2.0,category0
0.38,36.57194,3.0,Black,0,1,2.0,category0
0.24,21.48608,3.0,White,0,1,2.0,category0
0.9,14.754662,2.0,Red,0,1,1.0,category0
0.19,48.600357,3.0,White,18,4,2.0,category0
0.91942257,43.808315,3.0,Red,0,1,2.0,category0
0.24,10.736478,2.0,Chocolate,11,4,1.0,category0
0.8685994,38.443604,2.0,Black,7,1,0.0,category0
0.86,17.286995,2.0,White,0,3,0.0,category0
0.85,13.068774,2.0,Red,0,1,0.0,category0
0.68,38.891525,2.0,White,0,3,0.0,category0
0.9480795,36.55739,3.0,Black,18,4,2.0,category0
0.93,24.525755,3.0,Blue,0,7,2.0,category0
0.48,17.286995,3.0,Brown,0,7,2.0,category0
0.46,13.104935,2.0,White,13,9,1.0,category0
0.85,31.761282,3.0,White,0,1,2.0,category0
0.58,26.645374,2.0,White,0,3,1.0,category0
0.69,20.416132,2.0,Orange Tabby,0,1,0.0,category0
0.8896851,22.329355,3.0,Gray,7,1,2.0,category0
0.66,17.310051,3.0,Brown,12,1,2.0,category0
0.8,19.777899,2.0,Black,7,1,1.0,category0
0.93,47.16783,2.0,Tan,7,1,0.0,category0
0.63,18.247824,3.0,Red,12,1,2.0,category0
0.84,8.695785,3.0,Yellow,0,7,2.0,category0
0.94,30.199203,2.0,Gray,0,1,0.0,category0
0.83,33.50185,3.0,Red,7,1,2.0,category0
0.43181494,14.282014,3.0,Yellow,0,1,2.0,category0
0.18,13.277452,2.0,Brown,13,9,0.0,category0
0.80045635,49.00404,3.0,Black,18,4,2.0,category0
0.58466905,18.59688,2.0,Red,0,5,1.0,category0
0.76,36.123497,0.0,White,0,7,1.0,category0
0.86,35.787212,3.0,Red,0,1,2.0,category0
0.71,11.505519,2.0,Black,13,9,0.0,category0
0.09,48.155087,3.0,Red,18,4,2.0,category0
0.73,32.34984,3.0,Gray,18,4,2.0,category0
0.7164163,30.086922,3.0,Red,0,1,2.0,category0
0.83,11.473766,2.0,Black,0,1,1.0,category0
0.75,6.5664787,2.0,Tricolor,0,1,0.0,category0
0.58096063,8.657934,2.0,Red,0,5,0.0,category0
0.70568025,17.409111,3.0,Tricolor,0,7,2.0,category0
0.67,16.094353,2.0,Red,0,1,0.0,category0
0.15530612,7.2520304,2.0,Black,13,9,0.0,category0
0.61,42.944458,3.0,White,18,4,2.0,category0
0.98,37.24939,3.0,Yellow,0,1,2.0,category0
0.26,7.139957,3.0,White,11,4,2.0,category0
0.9,21.243927,3.0,Red,12,1,2.0,category0
0.98,44.866165,2.0,White,0,3,0.0,category0
0.17,7.7470527,2.0,White,13,9,0.0,category0
0.42,23.519033,3.0,White,0,1,2.0,category0
0.6,33.306072,3.0,Yellow,7,1,2.0,category0
0.85,30.029324,3.0,White,0,1,2.0,category0
0.92,24.785225,3.0,Red,7,1,2.0,category0
0.23,43.23215,3.0,Gray,18,4,2.0,category0
0.93742883,11.240248,2.0,Red,0,1,0.0,category0
0.32,10.812886,3.0,Brown,11,4,2.0,category0
