length(m),height(cm),condition,color_type,X1,X2,breed_category,pet_category
0.74,13.938775,2.0,Red,13,9,1.0,category0
0.76,12.507923,0.0,Tan,0,1,1.0,category0
0.85,15.235592,2.0,White,0,1,0.0,category0
0.776919,15.125643,0.0,Tricolor,0,1,1.0,category0
0.27,25.451004,2.0,Yellow,0,1,0.0,category0
0.06,20.681889,2.0,Brown,0,1,0.0,category0
0.58,9.026846,2.0,Black,0,1,0.0,category0
0.69349515,38.397945,1.0,White,17,9,0.0,category0
0.27,43.84654,0.0,Calico,7,1,1.0,category0
0.58,6.0377617,3.0,Red Merle,0,7,2.0,category0
0.65,10.472225,2.0,White,14,4,0.0,category0
0.97,30.539948,3.0,Fawn,13,9,2.0,category0
0.80229324,25.230738,2.0,Brown Tabby,0,1,0.0,category0
0.62,31.828245,2.0,Lilac Point,13,9,0.0,category0
0.58,45.629868,3.0,Cream Tabby,0,1,2.0,category0
0.20201051,12.791106,2.0,White,0,7,0.0,category0
0.35,33.944244,2.0,Gray,13,9,0.0,category0
0.38,9.086392,2.0,Gray,18,4,1.0,category0
0.89,18.936527,2.0,White,0,1,0.0,category0
0.97,9.799607,2.0,Black,17,9,0.0,category0
0.55,11.762346,3.0,Brown Tabby,6,4,2.0,category0
0.4510851,7.413853,3.0,Green,13,9,2.0,category0
0.83847314,35.27686,3.0,Gray,18,4,2.0,category0
0.94,18.087078,0.0,Tricolor,7,1,1.0,category0
0.94,40.39165,1.0,White,0,1,0.0,category0
0.17,12.818362,3.0,Red,18,4,2.0,category0
0.1,33.24135,3.0,Brown,18,4,2.0,category0
0.6812983,9.948977,3.0,White,18,4,2.0,category0
0.85,48.039497,2.0,Black,0,1,0.0,category0
0.9237067,34.701973,0.0,Black,7,1,1.0,category0
0.8,28.378712,2.0,Tan,0,1,0.0,category0
0.67,40.923786,1.0,Blue,7,1,0.0,category0
0.06,22.64614,3.0,Gray,0,1,2.0,category0
0.87,13.545871,3.0,White,18,4,2.0,category0
0.69,40.030624,3.0,Black,15,4,2.0,category0
0.83130443,5.9747696,2.0,Tan,0,1,0.0,category0
0.38,22.75788,2.0,Black,0,1,0.0,category0
0.92,43.92733,2.0,Black,13,9,0.0,category0
0.87,40.377625,3.0,Orange,0,1,2.0,category0
0.78,13.880747,3.0,Gray,0,7,2.0,category0
0.78876615,31.765272,2.0,White,0,1,0.0,category0
0.65,30.47012,2.0,Red,15,4,1.0,category0
0.87566286,21.492695,1.0,Black,0,1,0.0,category0
0.43375558,36.943832,2.0,Black,0,1,0.0,category0
0.48458165,27.148973,3.0,White,13,9,2.0,category0
0.96950597,11.58216,3.0,Gray,0,7,2.0,category0
0.57,9.696156,2.0,Brown Tabby,13,9,0.0,category0
0.37,25.574821,2.0,Red,0,1,0.0,category0
0.89,40.168777,3.0,Black,9,2,2.0,category0
0.12,7.413709,3.0,Gray,17,9,2.0,category0
0.77,12.481285,2.0,Brown Brindle,7,1,1.0,category0
0.64,30.339888,2.0,White,0,7,0.0,category0
0.49,10.600846,3.0,Gray,18,4,2.0,category0
0.36,42.87461,3.0,Green,7,1,2.0,category0
0.09,17.49959,3.0,Gray,15,4,2.0,category0
0.39,46.82909,3.0,Gray,18,4,2.0,category0
0.35,46.097015,3.0,Tricolor,18,4,2.0,category0
0.95,45.392193,2.0,White,0,3,0.0,category0
0.8602585,5.510198,2.0,Yellow,0,1,0.0,category0
0.87,23.885332,3.0,Brown,0,1,2.0,category0
0.03,29.574896,3.0,Cream Tabby,0,1,2.0,category0
0.9610573,36.577957,3.0,Gray,0,1,2.0,category0
0.79,23.857996,3.0,Gray,7,1,2.0,category0
0.963093,31.756748,2.0,Tortie,17,1,1.0,category0
0.59,43.131832,2.0,Black,13,9,0.0,category0
0.11,34.636345,2.0,Gray,18,4,1.0,category0
0.02,38.759567,3.0,Black,18,4,2.0,category0
0.49,17.194536,2.0,Black,0,7,0.0,category0
0.8054937,39.66593,2.0,Tricolor,18,4,1.0,category0
0.78,35.516888,2.0,Black,0,1,0.0,category0
0.56,37.25958,3.0,Green,0,1,2.0,category0
0.79,21.243866,1.0,White,7,1,0.0,category0
0.95,39.302006,3.0,Tricolor,0,1,2.0,category0
0.34994572,33.11835,3.0,Brown Brindle,0,1,2.0,category0
0.3,46.945248,2.0,White,14,3,0.0,category0
0.07327146,7.3872657,3.0,Black,18,4,2.0,category0
0.89,6.881127,2.0,Black,0,1,1.0,category0
0.96,33.383503,3.0,Tan,0,7,2.0,category0
0.47,9.356432,3.0,Black,0,1,2.0,category0
0.27,16.978548,3.0,Brown,13,9,2.0,category0
0.55,40.68415,3.0,Black,13,9,2.0,category0
0.44999677,30.95505,3.0,Gray,18,4,2.0,category0
0.84,39.89734,3.0,White,18,4,2.0,category0
0.43724528,17.903246,2.0,Tortie,13,9,0.0,category0
0.07,18.962448,3.0,Gray,18,4,2.0,category0
0.53,36.221188,2.0,Tan,0,1,1.0,category0
0.51,26.571712,2.0,Gray,18,4,0.0,category0
0.68,28.56656,2.0,Black,13,9,0.0,category0
0.87,34.338696,2.0,Gray,18,4,1.0,category0
0.21,40.836266,3.0,Tricolor,7,1,2.0,category0
0.81,28.494473,2.0,Red,0,1,0.0,category0
0.4626922,29.364994,2.0,White,0,1,0.0,category0
0.44,41.968163,3.0,Black,0,1,2.0,category0
0.7,31.150002,0.0,White,0,1,1.0,category0
0.8405948,31.761301,3.0,Brown,15,4,2.0,category0
0.6776766,43.58408,2.0,Black,0,1,0.0,category0
0.17,23.948574,2.0,Gray,0,1,1.0,category0
0.89,27.023134,0.0,Gray,13,9,1.0,category0
0.39,23.6367,3.0,White,0,1,2.0,category0
0.62,34.420876,2.0,Brown,0,1,0.0,category0
0.48,26.735378,0.0,Gray,0,1,1.0,category0
0.32,41.42052,3.0,Gray Tabby,13,9,2.0,category0
0.72,16.061255,2.0,Black,0,1,1.0,category0
0.07,13.043133,2.0,Tricolor,0,1,1.0,category0
0.3907841,15.294464,3.0,Gray,18,4,2.0,category0
0.9,38.770035,3.0,Black,18,4,2.0,category0
0.6,36.365395,3.0,Black,0,1,2.0,category0
0.97091883,40.785072,2.0,Black,18,4,0.0,category0
0.93,37.74187,3.0,Black Brindle,7,1,2.0,category0
0.62,34.070175,2.0,Red,7,1,0.0,category0
0.93,28.542461,2.0,Black,7,1,0.0,category0
0.83,10.260078,2.0,Black,0,1,0.0,category0
0.31,32.567455,2.0,White,0,1,1.0,category0
0.26,12.4299555,3.0,Red,7,1,2.0,category0
0.55,19.602612,2.0,Tortie,0,1,0.0,category0
0.55,10.585853,1.0,Blue,0,1,0.0,category0
0.057418358,27.687307,3.0,Tricolor,0,1,2.0,category0
0.6915809,42.39822,2.0,White,0,7,0.0,category0
0.77,37.3453,0.0,White,0,1,1.0,category0
0.9179496,40.167984,3.0,Gray,0,1,2.0,category0
0.2,21.859043,2.0,Gray,18,4,1.0,category0
0.95,32.990547,3.0,Red,0,7,2.0,category0
0.31,14.058516,3.0,White,11,1,2.0,category0
0.37,16.806257,3.0,Red,15,4,2.0,category0
0.46304262,12.198004,2.0,Black,0,1,0.0,category0
0.98,45.859158,2.0,White,0,1,1.0,category0
0.18,18.67343,2.0,White,13,9,0.0,category0
0.32,14.299308,2.0,White,13,9,1.0,category0
0.98,33.42273,0.0,Gray,7,1,1.0,category0
0.94851303,31.270842,3.0,Black,14,4,2.0,category0
0.75,22.71319,0.0,Black,0,1,1.0,category0
0.69,23.749228,3.0,Black,0,1,2.0,category0
0.86,30.463625,3.0,Black,0,0,2.0,category0
0.08,6.150756,3.0,White,7,1,2.0,category0
0.88,5.9093347,2.0,Gray,7,1,1.0,category0
0.57,19.24148,0.0,Black Brindle,0,1,1.0,category0
0.08,7.6257215,0.0,Black,7,1,1.0,category0
0.39,16.610321,2.0,Brown,18,4,1.0,category0
0.38,42.882526,3.0,White,18,4,2.0,category0
0.6976552,48.706146,2.0,Black,0,1,0.0,category0
0.72,23.046902,2.0,Tortie,17,9,1.0,category0
0.07,7.4631743,2.0,Gray,18,4,1.0,category0
0.86,33.03617,3.0,White,0,7,2.0,category0
0.3,9.885615,2.0,Tan,0,1,1.0,category0
0.16,27.66534,3.0,Black,11,4,2.0,category0
0.32,39.7049,3.0,Gray,18,4,2.0,category0
0.9612923,31.931421,2.0,Black,13,9,0.0,category0
0.8591647,35.01686,2.0,White,0,1,0.0,category0
0.21,7.667558,2.0,Red,0,1,1.0,category0
0.96,37.98462,0.0,Tan,0,1,1.0,category0
0.73,43.647583,3.0,Gray,18,4,2.0,category0
0.79,9.146678,1.0,White,0,1,0.0,category0
0.84,13.932052,3.0,Brown,18,4,2.0,category0
0.87953085,47.03205,3.0,Black,0,1,2.0,category0
0.83,40.31401,2.0,Black,13,9,0.0,category0
0.6,15.64906,2.0,Black,13,9,0.0,category0
0.34342414,12.50933,1.0,Brown Brindle,7,1,0.0,category0
0.86,34.946526,0.0,Tan,0,1,1.0,category0
0.5059656,30.655012,3.0,Gray,18,4,2.0,category0
0.91,24.12701,2.0,Black,13,9,0.0,category0
0.37,14.229367,2.0,Black,13,9,0.0,category0
0.30891714,40.31753,3.0,Black,0,1,2.0,category0
0.47496226,44.36231,3.0,White,18,4,2.0,category0
0.85,25.949858,2.0,Black,13,9,1.0,category0
0.31,36.70373,1.0,Yellow,0,1,0.0,category0
0.6569431,22.727293,2.0,Blue,0,7,0.0,category0
0.81,32.799107,2.0,White,18,4,1.0,category0
0.75,43.189938,2.0,Black,0,1,1.0,category0
0.74,46.00675,3.0,Gray,0,1,2.0,category0
0.47,42.916237,3.0,Gray,18,4,2.0,category0
0.27,23.356842,2.0,Orange Tabby,16,9,0.0,category0
0.38,13.108232,3.0,White,0,1,2.0,category0
0.18,23.441202,2.0,Brown Brindle,18,4,1.0,category0
0.73,23.998224,2.0,Tan,0,1,0.0,category0
0.62,32.043674,3.0,Black,15,4,2.0,category0
0.17,25.166693,0.0,Brown,0,1,1.0,category0
0.74,48.801918,3.0,Brown Brindle,18,4,2.0,category0
0.01,9.023536,3.0,Gray,13,9,2.0,category0
0.96,41.18701,2.0,Tortie,0,1,1.0,category0
0.5309394,6.7454314,2.0,Gray,0,1,1.0,category0
0.79,15.703384,2.0,White,0,1,0.0,category0
0.9,36.05113,3.0,Flame Point,18,4,2.0,category0
0.5,26.445774,3.0,Black,6,4,2.0,category0
0.88,11.915975,3.0,Black,7,1,2.0,category0
0.07,20.387823,3.0,Tortie,18,4,2.0,category0
0.8363765,29.670383,3.0,Gray,13,9,2.0,category0
0.44,45.428524,0.0,White,0,1,1.0,category0
0.22455779,45.355064,3.0,Gray,0,1,2.0,category0
0.38,41.710323,2.0,Buff,0,1,0.0,category0
0.65,19.018822,2.0,Black,13,9,0.0,category0
0.82,6.424901,2.0,Black,0,1,0.0,category0
0.95,21.14199,2.0,Buff,7,1,1.0,category0
0.77,8.607963,3.0,Tan,18,4,2.0,category0
0.25,14.489189,3.0,Black,7,1,2.0,category0
0.7,39.520603,2.0,Black,18,4,1.0,category0
0.64,28.740526,2.0,Brown Merle,7,1,0.0,category0
0.5,6.686545,0.0,Blue,0,1,1.0,category0
0.36510843,5.1515155,0.0,Brown Tabby,0,1,1.0,category0
0.5197875,12.1182995,2.0,White,7,1,0.0,category0
0.75,11.55813,3.0,Gray,0,1,2.0,category0
0.49,24.89923,3.0,Tricolor,18,4,2.0,category0
0.28,10.181965,2.0,White,0,7,0.0,category0
0.33,30.791998,2.0,Red,0,1,0.0,category0
0.6158364,41.63046,2.0,White,0,1,0.0,category0
0.11,10.005979,2.0,Tricolor,12,1,1.0,category0
0.38,27.116785,0.0,Red,0,1,1.0,category0
0.99,8.869774,3.0,Red,0,1,2.0,category0
0.11,18.809505,3.0,Gray,18,4,2.0,category0
0.3272284,37.82625,2.0,Flame Point,13,9,0.0,category0
0.6648663,9.986908,0.0,Gray,0,1,1.0,category0
0.98,44.2342,2.0,White,1,4,0.0,category0
0.71,6.783944,2.0,White,13,9,0.0,category0
0.89,38.500465,3.0,Black,0,1,2.0,category0
0.3,10.589757,1.0,White,0,1,0.0,category0
0.6078198,31.61781,0.0,Gray,0,1,1.0,category0
0.81,13.790491,2.0,Black,0,1,0.0,category0
0.7,27.742834,3.0,Brown,0,1,2.0,category0
0.37,37.819515,2.0,Blue,0,7,0.0,category0
0.24,10.8323765,3.0,Black,15,4,2.0,category0
0.05,41.346333,3.0,White,18,4,2.0,category0
0.35,47.95643,0.0,Black,7,1,1.0,category0
0.56,39.374935,3.0,Black,9,3,2.0,category0
0.16,12.243984,3.0,Red,18,4,2.0,category0
0.9746139,46.122112,2.0,Brown Brindle,0,1,0.0,category0
0.76,7.9926863,2.0,Black,13,9,0.0,category0
0.19923456,37.31256,2.0,Black,18,4,0.0,category0
0.08,6.438039,3.0,Black,15,4,2.0,category0
0.93,28.62929,2.0,White,0,1,0.0,category0
0.41,20.057028,2.0,Gray,13,9,0.0,category0
0.82,21.166395,0.0,Tan,0,1,1.0,category0
0.99,12.176193,1.0,Yellow,0,1,0.0,category0
0.7573591,10.814144,2.0,White,18,4,0.0,category0
0.67,16.737904,3.0,Gray,18,4,2.0,category0
0.07,47.47443,3.0,Gray,18,4,2.0,category0
0.51,29.568321,1.0,Black Tabby,0,7,0.0,category0
0.63,35.66918,0.0,Red,0,1,1.0,category0
0.27,12.0865135,3.0,Gray,18,4,2.0,category0
0.44,9.543599,3.0,White,18,4,2.0,category0
0.14,41.184715,0.0,Tricolor,7,1,1.0,category0
0.5,22.894331,2.0,Black,0,3,0.0,category0
0.06,26.98658,3.0,Black,18,4,2.0,category0
0.13074431,28.989878,2.0,Gray,13,9,1.0,category0
0.054747675,6.7806892,3.0,Gray,18,4,2.0,category0
0.73,17.481672,2.0,Tricolor,0,1,0.0,category0
0.88,11.203008,2.0,Tortie,13,9,1.0,category0
0.78,24.220638,2.0,Red,0,1,0.0,category0
0.42755285,6.3351226,0.0,Black,7,1,1.0,category0
0.85,35.861183,2.0,Brown Tabby,0,1,0.0,category0
0.78,24.876919,3.0,Gray,15,4,2.0,category0
0.53,26.625772,0.0,Tricolor,0,1,1.0,category0
0.3,27.584848,3.0,Brown,0,7,2.0,category0
0.14,25.77164,3.0,Gray,0,4,2.0,category0
0.39,11.669674,0.0,Red,0,1,1.0,category0
0.9,25.17274,2.0,Flame Point,13,9,1.0,category0
0.56,41.401073,0.0,Tricolor,17,9,1.0,category0
0.77,38.919483,2.0,Gold,0,1,0.0,category0
0.76,12.847339,3.0,Black,0,1,2.0,category0
0.32,46.003685,3.0,White,0,1,2.0,category0
0.93,23.490294,2.0,White,13,9,0.0,category0
0.51,25.904732,2.0,Red,0,1,1.0,category0
0.09431889,14.343427,3.0,Gray,18,4,2.0,category0
0.31,20.125803,3.0,Red,18,4,2.0,category0
0.6586478,16.657701,3.0,Black,7,1,2.0,category0
0.66,19.713446,2.0,White,13,9,0.0,category0
0.44,33.312252,0.0,Black,0,7,1.0,category0
0.46,15.514848,2.0,Black,7,1,0.0,category0
0.41,23.65785,3.0,Black,15,4,2.0,category0
0.88,44.446896,2.0,Red,0,7,0.0,category0
0.08,10.835342,2.0,Gray,13,9,0.0,category0
0.38,25.597755,3.0,Gray,0,1,2.0,category0
0.42,22.640696,3.0,Brown Tabby,18,4,2.0,category0
0.18,47.373623,1.0,Tan,0,7,0.0,category0
0.28,30.109806,2.0,Brown,0,1,0.0,category0
0.68329746,21.849092,1.0,Black,0,1,0.0,category0
0.96,36.191353,2.0,Black,0,1,0.0,category0
0.79,6.4891806,3.0,Gray,0,1,2.0,category0
0.81,24.089409,2.0,Flame Point,0,1,1.0,category0
0.72,24.080292,2.0,White,0,1,0.0,category0
0.89,28.798431,2.0,Blue Tabby,0,1,0.0,category0
0.43,13.005119,0.0,Black,0,1,1.0,category0
0.3,5.9248805,2.0,Black,18,4,0.0,category0
0.07,8.055393,2.0,Red,12,1,1.0,category0
0.8279021,40.73425,2.0,Calico,0,1,0.0,category0
1.0,29.170746,2.0,Red,0,1,1.0,category0
0.98,6.3729362,2.0,Red,0,1,0.0,category0
0.94759744,45.26438,2.0,Gray,18,4,0.0,category0
0.81,13.98726,0.0,Black,12,1,1.0,category0
0.9790385,34.30219,3.0,Gray,7,1,2.0,category0
0.45805478,31.051384,2.0,Black,0,3,0.0,category0
0.65,23.754696,3.0,White,18,4,2.0,category0
0.91,36.008446,2.0,Black,0,1,0.0,category0
0.99,26.233297,2.0,Black,0,1,0.0,category0
0.09138647,46.94821,3.0,Brown Brindle,18,4,2.0,category0
0.47,11.860443,2.0,Red,7,1,0.0,category0
0.96,29.973526,3.0,Tortie,9,2,2.0,category0
0.16,31.74142,0.0,White,0,1,1.0,category0
0.65990806,46.419132,2.0,Black,0,4,0.0,category0
0.8315537,40.161297,2.0,Black,0,7,0.0,category0
0.27,39.684376,3.0,White,13,9,2.0,category0
0.91,12.9531355,2.0,Black,0,1,0.0,category0
0.75,19.52955,3.0,Black,15,4,2.0,category0
0.44,16.524208,3.0,Black,7,1,2.0,category0
0.7683819,13.700837,2.0,White,14,4,0.0,category0
0.59,12.962571,2.0,Blue,0,1,0.0,category0
0.06,25.342793,1.0,Gray,0,1,0.0,category0
0.89,46.27266,3.0,Gray,0,1,2.0,category0
0.0620953,5.753673,3.0,Tricolor,7,1,2.0,category0
0.5,44.83746,1.0,Brown,0,1,0.0,category0
1.0,43.553288,2.0,Black,7,1,0.0,category0
0.83,43.30147,2.0,Brown,0,1,0.0,category0
0.7,41.003136,3.0,Brown,18,4,2.0,category0
0.9406807,38.511448,3.0,Red,0,1,2.0,category0
0.84,46.44969,2.0,Black,7,1,0.0,category0
0.93,19.733063,3.0,Tan,0,1,2.0,category0
0.73,46.31576,3.0,Gray,9,0,2.0,category0
0.99,40.28155,2.0,Blue Tabby,13,9,0.0,category0
0.93,34.228428,3.0,Gray,13,9,2.0,category0
0.6216296,24.85934,2.0,Green,0,1,0.0,category0
0.9015393,6.327815,3.0,Gray,7,1,2.0,category0
0.97,18.492962,2.0,Tricolor,0,1,0.0,category0
0.7633007,38.958984,2.0,Black,0,1,0.0,category0
0.86,20.310661,1.0,Red,0,1,0.0,category0
0.68,22.251337,2.0,Tortie,0,1,1.0,category0
0.27,12.730038,2.0,Blue,0,1,1.0,category0
0.72,44.38803,3.0,Yellow,7,1,2.0,category0
0.7801819,35.16644,2.0,Red,0,1,0.0,category0
0.64,34.413757,3.0,Gray,18,4,2.0,category0
0.7843909,15.149879,2.0,Black,0,1,0.0,category0
0.1,18.849403,1.0,Red,0,7,0.0,category0
0.5038976,14.841095,3.0,Gray,18,4,2.0,category0
0.17,12.146368,2.0,Gray,18,4,1.0,category0
0.87,46.316296,3.0,Tricolor,18,4,2.0,category0
0.91016555,19.43611,3.0,Blue Tabby,7,1,2.0,category0
0.06,14.372707,2.0,White,0,1,0.0,category0
0.91,13.98795,2.0,White,18,4,0.0,category0
0.5375887,40.846878,1.0,Red,7,1,0.0,category0
0.13,43.19881,3.0,Red,18,4,2.0,category0
0.53,8.581824,2.0,Black,18,4,1.0,category0
0.5,6.9963264,1.0,White,0,1,0.0,category0
0.75,34.35748,3.0,Gray Tabby,17,2,2.0,category0
0.56,27.574366,2.0,Tricolor,0,1,1.0,category0
0.89,20.754639,2.0,Red,0,7,0.0,category0
0.88,25.320955,2.0,White,0,1,0.0,category0
0.21,14.710365,3.0,Flame Point,0,1,2.0,category0
0.15,36.54752,2.0,Brown,18,4,0.0,category0
0.94,10.399978,3.0,Gray,0,7,2.0,category0
0.68,29.292202,2.0,White,0,7,0.0,category0
0.95,35.831207,2.0,White,7,1,0.0,category0
0.27898806,32.25301,2.0,Red,7,1,0.0,category0
0.1579006,10.996377,2.0,Tortie,18,4,1.0,category0
0.9,37.08906,3.0,Tricolor,0,1,2.0,category0
0.43,14.218913,2.0,Brown,13,9,0.0,category0
0.14,47.243282,2.0,Black,0,7,0.0,category0
0.93,41.28581,2.0,Black,0,1,0.0,category0
0.8052831,40.189938,2.0,White,7,1,1.0,category0
0.08,10.6427145,3.0,Brown,18,4,2.0,category0
0.58,33.56684,2.0,Gray,0,1,1.0,category0
0.21,27.478922,0.0,Black,12,1,1.0,category0
0.9711486,21.11448,1.0,Green,0,1,0.0,category0
0.3100976,12.880831,3.0,Gray,18,4,2.0,category0
0.44,33.991768,2.0,Brown Tabby,7,1,0.0,category0
0.83,28.47973,3.0,Gray,18,4,2.0,category0
0.7801731,32.682117,3.0,White,7,1,2.0,category0
0.26646477,27.983185,3.0,Gray,18,4,2.0,category0
0.04,20.424839,3.0,Black,15,4,2.0,category0
0.01,8.04031,3.0,Brown Tabby,17,9,2.0,category0
0.7762381,24.557373,2.0,Torbie,13,9,1.0,category0
0.9,37.132225,0.0,Tortie,0,1,1.0,category0
0.91,22.9196,2.0,White,13,9,0.0,category0
0.93,16.811087,3.0,Cream Tabby,13,9,2.0,category0
0.84,46.06286,2.0,White,13,9,0.0,category0
0.67,14.700655,0.0,Black,7,1,1.0,category0
0.35,15.9695635,2.0,White,0,1,1.0,category0
0.63,38.832333,3.0,Red,18,4,2.0,category0
0.40105954,40.65547,3.0,White,0,1,2.0,category0
0.92,47.206284,2.0,Red,0,1,1.0,category0
0.67,21.568872,2.0,Black,13,9,0.0,category0
0.48,20.732628,2.0,Black,9,2,0.0,category0
0.2636926,10.820436,3.0,Black,18,4,2.0,category0
0.85164803,8.690853,2.0,Red,7,1,1.0,category0
0.946177,13.0157,0.0,White,0,1,1.0,category0
0.81,37.904095,3.0,Gray,9,0,2.0,category0
0.4,37.02996,3.0,Blue,0,1,2.0,category0
0.35704258,31.140762,2.0,Buff,0,1,0.0,category0
0.93,30.472776,2.0,Black,0,3,0.0,category0
0.86,6.27178,3.0,Gray,18,4,2.0,category0
0.68,19.020311,3.0,Tricolor,13,9,2.0,category0
0.73,13.025937,2.0,Tan,0,1,0.0,category0
0.94746727,18.426472,1.0,Flame Point,13,9,0.0,category0
0.08,10.116107,3.0,Gray,18,4,2.0,category0
0.49,32.72614,3.0,Gray,13,9,2.0,category0
0.26,29.696934,0.0,Lilac Point,0,1,1.0,category0
0.20990153,10.50398,3.0,Gray,18,4,2.0,category0
0.95,35.256954,2.0,Black,0,1,0.0,category0
0.79900193,48.55736,2.0,White,0,4,0.0,category0
0.55,18.97846,2.0,Red,0,1,0.0,category0
0.6,46.361305,2.0,Brown Tabby,0,1,0.0,category0
0.99,17.839077,3.0,Orange Tabby,13,9,2.0,category0
0.87580955,19.765095,2.0,Tan,0,1,0.0,category0
0.68,12.943972,2.0,Brown,15,4,1.0,category0
0.79,44.334877,2.0,Fawn,7,1,0.0,category0
0.67,33.742645,3.0,Black,15,4,2.0,category0
0.23082174,24.116037,2.0,Black,0,1,0.0,category0
0.43663964,39.580467,2.0,Gray,17,9,1.0,category0
0.72,8.831744,3.0,Gray,11,4,2.0,category0
0.3607856,38.694244,0.0,Gray,0,7,1.0,category0
0.56379724,25.925535,2.0,Red,0,1,0.0,category0
0.56,35.139122,2.0,Black,18,4,1.0,category0
0.4,41.89505,3.0,Gray,18,4,2.0,category0
0.24,5.747059,3.0,Red,18,4,2.0,category0
0.96,7.1069674,2.0,Black,0,1,0.0,category0
0.5,16.118814,3.0,Black,7,1,2.0,category0
0.72168267,24.224808,3.0,Gray,0,1,2.0,category0
0.28,37.741676,2.0,Black,0,1,0.0,category0
0.49,28.587831,2.0,Black,18,4,1.0,category0
0.9,18.420958,2.0,White,13,9,0.0,category0
0.91,34.96584,3.0,Yellow,0,7,2.0,category0
0.21,40.167465,3.0,Calico Point,18,4,2.0,category0
0.9,19.672207,3.0,Gray,7,1,2.0,category0
0.91,15.570771,3.0,Gray,18,4,2.0,category0
0.67,22.838032,0.0,Gray,13,9,1.0,category0
0.73,8.240737,2.0,White,0,3,0.0,category0
0.95,13.204932,3.0,White,7,1,2.0,category0
0.55,37.175175,2.0,Black,18,4,1.0,category0
0.21,24.700623,3.0,Black,15,4,2.0,category0
0.7785518,37.150364,3.0,Yellow,0,1,2.0,category0
0.83,24.424582,2.0,Tan,0,1,0.0,category0
0.65,43.871525,3.0,Gray,0,1,2.0,category0
0.81831795,33.09283,2.0,Tan,0,1,1.0,category0
0.6,20.16101,2.0,Black,0,1,0.0,category0
0.87138194,46.01202,0.0,Black,7,1,1.0,category0
0.54,11.612973,3.0,White,7,1,2.0,category0
0.19,22.647978,2.0,Gray,12,1,1.0,category0
0.49,35.91054,2.0,White,0,1,1.0,category0
0.03,11.415199,3.0,Gray,18,4,2.0,category0
0.85,34.126446,3.0,Brown,11,4,2.0,category0
0.39,33.367813,2.0,White,0,1,0.0,category0
0.72,46.738728,2.0,White,13,9,0.0,category0
0.66,18.985086,0.0,Yellow,0,1,1.0,category0
0.98,43.90176,2.0,Black,13,9,1.0,category0
0.86,28.2751,2.0,Gray,18,4,1.0,category0
0.28,35.076134,1.0,White,0,1,0.0,category0
0.49,20.482298,3.0,Red,7,1,2.0,category0
0.18,32.518284,2.0,Flame Point,0,1,1.0,category0
0.67,34.44947,3.0,Tan,0,8,2.0,category0
0.85,38.798813,0.0,Black,0,1,1.0,category0
0.69,37.299644,3.0,Blue,7,1,2.0,category0
0.95332056,44.42171,3.0,Red,18,4,2.0,category0
0.3,12.725207,3.0,Black,18,4,2.0,category0
0.65,46.89805,2.0,White,13,9,1.0,category0
0.52,8.871426,2.0,Black,0,1,0.0,category0
0.88,47.151096,2.0,Black,0,1,1.0,category0
0.76627666,41.433495,3.0,Gray,15,4,2.0,category0
0.59,10.964748,3.0,Gray Tabby,7,1,2.0,category0
0.18,9.55788,3.0,Gray,18,4,2.0,category0
0.04,15.214067,2.0,Gray,18,4,1.0,category0
0.75,28.543276,3.0,Red,18,4,2.0,category0
0.91,30.01015,2.0,Tan,0,1,1.0,category0
0.7399939,10.210654,3.0,Red,15,4,2.0,category0
0.15,14.067656,2.0,Black,18,4,0.0,category0
0.44,30.299547,3.0,Orange,13,9,2.0,category0
0.18,13.2318735,2.0,Red,13,9,0.0,category0
0.93,28.771982,3.0,Gray,18,4,2.0,category0
0.08,6.608848,3.0,Gray,18,4,2.0,category0
0.59,42.73276,0.0,Silver,0,1,1.0,category0
0.65,8.3737545,2.0,Black,18,4,1.0,category0
0.38,32.280098,3.0,Gray,18,4,2.0,category0
0.29,5.6820745,2.0,White,0,1,0.0,category0
0.37,42.601925,3.0,Black,18,4,2.0,category0
0.49,30.594097,1.0,White,7,1,0.0,category0
0.04,31.798319,3.0,Gray,13,9,2.0,category0
0.755149,39.854946,2.0,White,17,9,0.0,category0
0.43,8.030332,2.0,White,18,4,0.0,category0
0.41,33.92119,2.0,Black,7,1,1.0,category0
0.41,14.985141,2.0,Tortie,9,2,1.0,category0
0.15576331,7.327629,2.0,Gray,9,0,1.0,category0
0.3,7.414677,2.0,Black,13,9,0.0,category0
0.12,13.989602,2.0,Black,0,1,0.0,category0
0.75,9.899128,2.0,Red,0,7,0.0,category0
0.38,41.320465,0.0,White,7,1,1.0,category0
0.57,9.784949,3.0,Cream Tabby,18,4,2.0,category0
0.48,18.748426,3.0,Gray,11,4,2.0,category0
0.4,15.032635,2.0,Red,0,1,0.0,category0
0.67,25.889559,3.0,Black,11,4,2.0,category0
0.57,23.65974,3.0,Tan,7,1,2.0,category0
0.91,36.1395,2.0,Buff,0,1,0.0,category0
0.27,28.498014,2.0,Tricolor,0,1,1.0,category0
0.69,13.520942,2.0,Tan,0,1,0.0,category0
0.75876415,24.02887,3.0,White,0,1,2.0,category0
0.59,27.530615,3.0,Black,0,1,2.0,category0
0.22,48.512093,3.0,White,0,1,2.0,category0
0.63,9.436104,1.0,Red,0,1,0.0,category0
0.82395387,38.730865,3.0,Gray,0,1,2.0,category0
0.95,26.153347,3.0,Brown,0,7,2.0,category0
